movement_id,origin_code,origin_name,origin_district,origin_sub_district,origin_x,origin_y,species,number,weekly_volume,type_destination,name_destination,destination_lbm_cy_id,destination_district,destination_sub_district,destination_x_original,destination_y_original,xy,point_x_subdistrict,point_y_subdistrict,object_id_destination,in_km_distance_origin_destination,origin_in_cluster,cluster_name
M-JKT-012-33-01-OUT,M-JKT-130,DWI PUTRI UNGGAS,JAKARTA TIMUR,PULOGADUNG,106.904483,-6.188867,BR,1000,7000,LBM,,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,subdistrict coordinate,106.9403369,-6.188741675,1875,31.19444319,Yes,Pulo Gadung
M-JKT-012-33-02-OUT,M-JKT-130,DWI PUTRI UNGGAS,JAKARTA TIMUR,PULOGADUNG,106.904483,-6.188867,BR,1000,7000,LBM,,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,25.57218406,Yes,Pulo Gadung
M-JKT-012-34-01-OUT,M-JKT-131,SATRIA SURYA ABADI,JAKARTA TIMUR,PULOGADUNG,106.904633,-6.1886,BR,3000,21000,LBM,PASAR PULOGADUNG,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,29.40455602,Yes,Pulo Gadung
M-JKT-012-34-02-OUT,M-JKT-131,SATRIA SURYA ABADI,JAKARTA TIMUR,PULOGADUNG,106.904633,-6.1886,BR,2000,14000,LBM,PASAR KLENDER,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,subdistrict coordinate,106.9403369,-6.188741675,1875,34.65870951,Yes,Pulo Gadung
M-JKT-012-35-01-OUT,M-JKT-132,UD. S.Suroso,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18865,BR,400,400,LBM,Pasar Pulogadung,M-JKT-123,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,25.48939608,Yes,Pulo Gadung
M-JKT-012-35-02-OUT,M-JKT-132,UD. S.Suroso,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18865,BR,300,300,LBM,Pasar Klender,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,original coordinate,106.9403369,-6.188741675,1875,27.27227849,Yes,Pulo Gadung
M-JKT-012-35-03-OUT,M-JKT-132,UD. S.Suroso,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18865,BR,1000,1000,LBM,Pasar Minggu,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,original coordinate,106.8293094,-6.290661918,1859,24.60235768,Yes,Pulo Gadung
M-JKT-012-35-04-OUT,M-JKT-132,UD. S.Suroso,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18865,BR,300,300,LBM,Pasar Cengkareng,M-JKB-034,JAKARTA BARAT,CENGKARENG,106.728867,-6.15205,original coordinate,106.7365367,-6.152220489,1892,7.207555831,Yes,Pulo Gadung
M-JKT-012-35-05-OUT,M-JKT-132,UD. S.Suroso,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18865,BR,500,500,LBM,Pasar Pondokgede,M-BKS-076,KOTA BEKASI,PONDOKGEDE,106.99455,-6.23685,original coordinate,106.9300827,-6.268900893,2489,38.04618948,Yes,Pulo Gadung
M-JKT-012-35-06-OUT,M-JKT-132,UD. S.Suroso,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18865,BR,2500,2500,AS,,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,25.48939608,Yes,Pulo Gadung
M-JKT-012-36-01-OUT,M-JKT-134,Bapak Yitno,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.18765,BR,500,3500,LBM,pasar warakas,M-JKU-012,JAKARTA UTARA,TANJUNG PRIOK,106.87985,-6.114833,original coordinate,106.8749001,-6.132077397,1896,23.60115589,Yes,Pulo Gadung
M-JKT-012-36-02-OUT,M-JKT-134,Bapak Yitno,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.18765,BR,500,3500,LBM,pasar tegal danas,D-BKS-040,BEKASI,CIKARANG PUSAT,107.181333,-6.32325,original coordinate,107.1837138,-6.359696047,2404,58.05544959,Yes,Pulo Gadung
M-JKT-012-36-03-OUT,M-JKT-134,Bapak Yitno,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.18765,BR,800,5600,LBM,Pasar agency,M-JKT-087,JAKARTA TIMUR,CAKUNG,106.966483,-6.1901,original coordinate,106.9403369,-6.188741675,1875,32.01213556,Yes,Pulo Gadung
M-JKT-012-36-04-OUT,M-JKT-134,Bapak Yitno,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.18765,BR,900,6300,LBM,Pasar Klender 121,M-JKT-121,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,original coordinate,106.9403369,-6.188741675,1875,29.08343482,Yes,Pulo Gadung
M-JKT-012-38-01-OUT,M-JKT-127,SAMBAS,JAKARTA TIMUR,PULOGADUNG,106.904317,-6.189217,BR,1000,7000,LBM,PASAR PULOGADUNG,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,25.61994753,Yes,Pulo Gadung
M-JKT-012-38-02-OUT,M-JKT-127,SAMBAS,JAKARTA TIMUR,PULOGADUNG,106.904317,-6.189217,BR,1000,7000,LBM,PASAR KLENDER,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,subdistrict coordinate,106.9403369,-6.188741675,1875,31.24254179,Yes,Pulo Gadung
M-JKT-012-38-03-OUT,M-JKT-127,SAMBAS,JAKARTA TIMUR,PULOGADUNG,106.904317,-6.189217,BR,1000,7000,LBM,PASAR KRAMAT JATI,,JAKARTA TIMUR,KRAMAT JATI,106.865465,-6.276216,subdistrict coordinate,106.8654648,-6.276215712,1872,26.3035051,Yes,Pulo Gadung
M-JKT-012-4-01-OUT,M-JKT-015,Rejo Rejeki,JAKARTA TIMUR,PULOGADUNG,106.904767,-6.18805,BR,700,700,LBM,Pasar Cikarang,D-BKS-005,BEKASI,CIKARANG UTARA,107.06275,-6.2566,original coordinate,107.1555408,-6.275284087,2410,43.28921936,Yes,Pulo Gadung
M-JKT-012-4-02-OUT,M-JKT-015,Rejo Rejeki,JAKARTA TIMUR,PULOGADUNG,106.904767,-6.18805,BR,300,300,LBM,Pasar Minggu,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,original coordinate,106.8293094,-6.290661918,1859,21.39113622,Yes,Pulo Gadung
M-JKT-012-4-03-OUT,M-JKT-015,Rejo Rejeki,JAKARTA TIMUR,PULOGADUNG,106.904767,-6.18805,BR,500,500,LBM,Pasar Pulogadung,M-JKT-123,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,23.0073903,Yes,Pulo Gadung
M-JKT-012-5-01-OUT,M-JKT-017,Sido Mullyo,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.189167,BR,1000,7000,LBM,pasar klender,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,original coordinate,106.9403369,-6.188741675,1875,25.99101892,Yes,Pulo Gadung
M-JKT-012-5-02-OUT,M-JKT-017,Sido Mullyo,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.189167,BR,700,4900,LBM,pasar warakas,M-JKU-012,JAKARTA UTARA,TANJUNG PRIOK,106.87985,-6.114833,original coordinate,106.8749001,-6.132077397,1896,23.28895771,Yes,Pulo Gadung
M-JKT-012-5-03-OUT,M-JKT-017,Sido Mullyo,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.189167,BR,1000,7000,LBM,pasar pulogadung,M-JKT-123,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,24.20759621,Yes,Pulo Gadung
M-JKT-012-5-04-OUT,M-JKT-017,Sido Mullyo,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.189167,BR,300,2100,LBM,pasar sunter,M-JKU-029,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,original coordinate,106.8749001,-6.132077397,1896,22.44804321,Yes,Pulo Gadung
M-JKT-012-6-01-OUT,M-JKT-018,H. Abidin,JAKARTA TIMUR,PULOGADUNG,106.90465,-6.238367,BR,350,2450,LBM,,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,33.47205625,Yes,Pulo Gadung
M-JKT-012-6-02-OUT,M-JKT-018,H. Abidin,JAKARTA TIMUR,PULOGADUNG,106.90465,-6.238367,BR,250,1750,LBM,,,BEKASI,CIKARANG PUSAT,107.183714,-6.359696,subdistrict coordinate,107.1837138,-6.359696047,2404,69.1952434,Yes,Pulo Gadung
M-JKT-012-6-03-OUT,M-JKT-018,H. Abidin,JAKARTA TIMUR,PULOGADUNG,106.90465,-6.238367,BR,100,700,LBM,Pasar Minggu,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,original coordinate,106.8293094,-6.290661918,1859,30.43605109,Yes,Pulo Gadung
M-JKT-012-6-04-OUT,M-JKT-018,H. Abidin,JAKARTA TIMUR,PULOGADUNG,106.90465,-6.238367,BR,300,2100,LBM,,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,subdistrict coordinate,106.8749001,-6.132077397,1896,32.37713278,Yes,Pulo Gadung
M-JKT-012-6-05-OUT,M-JKT-018,H. Abidin,JAKARTA TIMUR,PULOGADUNG,106.90465,-6.238367,BR,200,1400,LBM,Pasar klender ss,M-JKT-021,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,33.47205625,Yes,Pulo Gadung
M-JKT-046-1-01-OUT,M-JKT-046,Fachrul Jaya,JAKARTA TIMUR,PULOGADUNG,106.905017,-6.184667,BR,700,700,LBM,Pasar Pulogadung,M-JKT-123,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,22.16684151,No,
M-JKT-046-1-02-OUT,M-JKT-046,Fachrul Jaya,JAKARTA TIMUR,PULOGADUNG,106.905017,-6.184667,BR,700,700,LBM,Pasar Cakung,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,subdistrict coordinate,106.9403369,-6.188741675,1875,27.94117753,No,
M-JKT-046-1-03-OUT,M-JKT-046,Fachrul Jaya,JAKARTA TIMUR,PULOGADUNG,106.905017,-6.184667,BR,600,600,LBM,Pasar Kramatjati,M-JKT-113,JAKARTA TIMUR,KRAMAT JATI,106.867783,-6.268033,original coordinate,106.8654648,-6.276215712,1872,21.03203827,No,
M-JKT-047-1-01-OUT,M-JKT-047,Tiga Harapan,JAKARTA TIMUR,PULOGADUNG,106.9051,-6.18455,BR,800,800,LBM,Pasar Pulogadung,M-JKT-123,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,44.84297448,No,
M-JKT-047-1-02-OUT,M-JKT-047,Tiga Harapan,JAKARTA TIMUR,PULOGADUNG,106.9051,-6.18455,BR,700,700,LBM,Pasar Cakung,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,subdistrict coordinate,106.9403369,-6.188741675,1875,48.32432686,No,
M-JKT-047-2-01-OUT,M-JKT-048,ARTHA SURYA,JAKARTA TIMUR,PULOGADUNG,106.90505,-6.184583,BR,1500,10500,LBM,PASAR PULOGADUNG,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,33.73352565,No,
M-JKT-047-2-02-OUT,M-JKT-048,ARTHA SURYA,JAKARTA TIMUR,PULOGADUNG,106.90505,-6.184583,BR,1000,7000,LBM,PASAR KRAMAT JATI,,JAKARTA TIMUR,KRAMAT JATI,106.865465,-6.276216,subdistrict coordinate,106.8654648,-6.276215712,1872,25.43927373,No,
M-JKT-047-3-01-OUT,M-JKT-049,PARMANTO/CAHAYA ARIF,JAKARTA TIMUR,PULOGADUNG,106.905,-6.184633,BR,1000,7000,LBM,PASAR SEMANGGI,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,35.36405515,No,
M-JKT-047-3-02-OUT,M-JKT-049,PARMANTO/CAHAYA ARIF,JAKARTA TIMUR,PULOGADUNG,106.905,-6.184633,BR,1000,7000,LBM,PASAR KLENDER,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,subdistrict coordinate,106.9403369,-6.188741675,1875,39.58811038,No,
M-JKT-051-2-01-OUT,M-JKT-052,SAWAH,JAKARTA TIMUR,MATRAMAN,106.869467,-6.203583,BR,600,4200,LBM,,,JAKARTA TIMUR,JATINEGARA,106.877432,-6.227655,subdistrict coordinate,106.8774319,-6.227654968,1873,5.226874621,No,
M-JKT-051-2-02-OUT,M-JKT-052,SAWAH,JAKARTA TIMUR,MATRAMAN,106.869467,-6.203583,BR,600,4200,LBM,,,JAKARTA TIMUR,KRAMAT JATI,106.865465,-6.276216,subdistrict coordinate,106.8654648,-6.276215712,1872,10.50989331,No,
M-JKT-051-2-03-OUT,M-JKT-052,SAWAH,JAKARTA TIMUR,MATRAMAN,106.869467,-6.203583,BR,600,4200,LBM,,,KOTA BEKASI,PONDOKGEDE,106.930083,-6.268901,subdistrict coordinate,106.9300827,-6.268900893,2489,9.188618998,No,
M-JKT-051-2-04-OUT,M-JKT-052,SAWAH,JAKARTA TIMUR,MATRAMAN,106.869467,-6.203583,BR,700,4900,LBM,PASAR MATRAMAN,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,subdistrict coordinate,106.8645227,-6.203772105,1877,4.793485319,No,
M-JKT-051-3-01-OUT,M-JKT-053,JAYA KUSUMA,JAKARTA TIMUR,MATRAMAN,106.87,-6.205533,LA,125,125,AB,Tanti,,JAKARTA TIMUR,JATINEGARA,106.877432,-6.227655,subdistrict coordinate,106.8774319,-6.227654968,1873,5.089842316,No,
M-JKT-051-3-02-OUT,M-JKT-053,JAYA KUSUMA,JAKARTA TIMUR,MATRAMAN,106.87,-6.205533,LA,30,30,LBM,,,JAKARTA SELATAN,TEBET,106.850711,-6.228812,subdistrict coordinate,106.8507115,-6.228812306,1866,7.366054161,No,
M-JKT-051-3-03-OUT,M-JKT-053,JAYA KUSUMA,JAKARTA TIMUR,MATRAMAN,106.87,-6.205533,LA,200,200,LBM,Pasar Sungai Bambu,M-JKU-028,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,original coordinate,106.8749001,-6.132077397,1896,7.216172564,No,
M-JKT-051-3-04-OUT,M-JKT-053,JAYA KUSUMA,JAKARTA TIMUR,MATRAMAN,106.87,-6.205533,LA,200,200,LBM,Pasar Warakas,M-JKU-012,JAKARTA UTARA,TANJUNG PRIOK,106.87985,-6.114833,original coordinate,106.8749001,-6.132077397,1896,8.736187475,No,
M-JKT-051-3-05-OUT,M-JKT-053,JAYA KUSUMA,JAKARTA TIMUR,MATRAMAN,106.87,-6.205533,LA,45,45,AS,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,subdistrict coordinate,106.8645227,-6.203772105,1877,4.7411913,No,
M-JKT-051-4-01-OUT,M-JKT-054,CV. Sinar Jaya Sinar Angkasa,JAKARTA TIMUR,MATRAMAN,106.869733,-6.206,BR,1500,1500,AS,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,subdistrict coordinate,106.8645227,-6.203772105,1877,4.818374314,No,
M-JKT-051-4-02-OUT,M-JKT-054,CV. Sinar Jaya Sinar Angkasa,JAKARTA TIMUR,MATRAMAN,106.869733,-6.206,BR,500,500,LBM,PD Pasar Jaya,M-JKT-050,JAKARTA TIMUR,MATRAMAN,106.861083,-6.205067,original coordinate,106.8645227,-6.203772105,1877,5.228653124,No,
M-JKT-051-4-03-OUT,M-JKT-054,CV. Sinar Jaya Sinar Angkasa,JAKARTA TIMUR,MATRAMAN,106.869733,-6.206,BR,600,600,LBM,Pasar Minggu,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,original coordinate,106.8293094,-6.290661918,1859,12.56015772,No,
M-JKT-051-4-04-OUT,M-JKT-054,CV. Sinar Jaya Sinar Angkasa,JAKARTA TIMUR,MATRAMAN,106.869733,-6.206,BR,300,300,LBM,Pasar Pulogadung,M-JKT-123,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,1.863597241,No,
M-JKT-051-5-01-OUT,M-JKT-055,H. JAFAR,JAKARTA TIMUR,MATRAMAN,106.8673,-6.205117,BR,700,4200,LBM,PASAR JATINEGARA,M-JKT-093,JAKARTA TIMUR,JATINEGARA,106.8652,-6.216917,original coordinate,106.8774319,-6.227654968,1873,4.967284706,No,
M-JKT-051-5-02-OUT,M-JKT-055,H. JAFAR,JAKARTA TIMUR,MATRAMAN,106.8673,-6.205117,BR,700,4200,LBM,PASAR JANGKRIK,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,subdistrict coordinate,106.8645227,-6.203772105,1877,5.821432829,No,
M-JKT-051-5-03-OUT,M-JKT-055,H. JAFAR,JAKARTA TIMUR,MATRAMAN,106.8673,-6.205117,BR,600,3600,LBM,PASAR PULO GADUNG,M-JKT-123,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,5.149157926,No,
M-JKT-051-6-01-OUT,M-JKT-056,IBU HJ SARENG,JAKARTA TIMUR,MATRAMAN,106.8676,-6.2073,BR,700,700,AS,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,subdistrict coordinate,106.8645227,-6.203772105,1877,4.821785511,No,
M-JKT-051-7-01-OUT,M-JKT-057,Amanah Baru,JAKARTA TIMUR,MATRAMAN,106.866483,-6.205867,BR,400,400,LBM,,,JAKARTA SELATAN,TEBET,106.850711,-6.228812,subdistrict coordinate,106.8507115,-6.228812306,1866,7.538116795,No,
M-JKT-051-7-02-OUT,M-JKT-057,Amanah Baru,JAKARTA TIMUR,MATRAMAN,106.866483,-6.205867,BR,300,300,LBM,Pasar Jatinegara,M-JKT-093,JAKARTA TIMUR,JATINEGARA,106.8652,-6.216917,original coordinate,106.8774319,-6.227654968,1873,5.461064043,No,
M-JKT-051-7-03-OUT,M-JKT-057,Amanah Baru,JAKARTA TIMUR,MATRAMAN,106.866483,-6.205867,BR,100,100,LBM,,,JAKARTA PUSAT,KEMAYORAN,106.855898,-6.162822,subdistrict coordinate,106.8558983,-6.16282189,1883,6.103522101,No,
M-JKT-051-7-04-OUT,M-JKT-057,Amanah Baru,JAKARTA TIMUR,MATRAMAN,106.866483,-6.205867,BR,300,300,AS,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,subdistrict coordinate,106.8645227,-6.203772105,1877,4.834004562,No,
M-JKT-060-1-01-OUT,M-JKT-060,UD JAYA MANDIRI,JAKARTA TIMUR,MATRAMAN,106.872833,-6.2097,BR,1000,7000,AB,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,subdistrict coordinate,106.8645227,-6.203772105,1877,4.762058014,No,
M-JKT-060-1-02-OUT,M-JKT-060,UD JAYA MANDIRI,JAKARTA TIMUR,MATRAMAN,106.872833,-6.2097,BR,1000,7000,AS,,,KOTA DEPOK,SUKMA JAYA,106.843648,-6.397203,subdistrict coordinate,106.8436485,-6.397202833,2505,23.58757652,No,
M-JKT-060-1-03-OUT,M-JKT-060,UD JAYA MANDIRI,JAKARTA TIMUR,MATRAMAN,106.872833,-6.2097,BR,1500,10500,AS,,,BEKASI,SETU,107.037742,-6.36352,subdistrict coordinate,107.0377415,-6.363520234,2402,24.01761595,No,
M-JKT-060-1-04-OUT,M-JKT-060,UD JAYA MANDIRI,JAKARTA TIMUR,MATRAMAN,106.872833,-6.2097,BR,1500,10500,AS,,,KOTA TANGERANG SELATAN,CIPUTAT,106.725305,-6.308255,subdistrict coordinate,106.7253048,-6.308255148,3998,23.87739886,No,
M-JKT-060-1-05-OUT,M-JKT-060,UD JAYA MANDIRI,JAKARTA TIMUR,MATRAMAN,106.872833,-6.2097,BR,1000,7000,AS,,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,1.836239186,No,
M-JKT-060-2-01-OUT,M-JKT-061,UD. MITRA USAHA,JAKARTA TIMUR,MATRAMAN,106.871067,-6.209133,BR,2700,18900,LBM,,M-JKS-027,JAKARTA SELATAN,MAMPANG PRAPATAN,106.825017,-6.241333,original coordinate,106.8209534,-6.252268459,1864,10.8977786,No,
M-JKT-060-2-02-OUT,M-JKT-061,UD. MITRA USAHA,JAKARTA TIMUR,MATRAMAN,106.871067,-6.209133,BR,2500,17500,LBM,,M-JKS-002,JAKARTA SELATAN,KEBAYORAN LAMA,106.781533,-6.2389,original coordinate,106.7799398,-6.249171276,1862,15.04818693,No,
M-JKT-060-2-03-OUT,M-JKT-061,UD. MITRA USAHA,JAKARTA TIMUR,MATRAMAN,106.871067,-6.209133,BR,2500,17500,LBM,,,JAKARTA SELATAN,TEBET,106.850711,-6.228812,subdistrict coordinate,106.8507115,-6.228812306,1866,7.77072947,No,
M-JKT-060-2-04-OUT,M-JKT-061,UD. MITRA USAHA,JAKARTA TIMUR,MATRAMAN,106.871067,-6.209133,BR,2300,16100,LBM,,M-JKT-093,JAKARTA TIMUR,JATINEGARA,106.8652,-6.216917,original coordinate,106.8774319,-6.227654968,1873,5.69183717,No,
M-JKT-060-2-05-OUT,M-JKT-061,UD. MITRA USAHA,JAKARTA TIMUR,MATRAMAN,106.871067,-6.209133,BR,2000,14000,AB,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,subdistrict coordinate,106.8645227,-6.203772105,1877,4.998290017,No,
M-JKT-060-3-01-OUT,M-JKT-062,UD HANDAYANI,JAKARTA TIMUR,MATRAMAN,106.87135,-6.209217,BR,2000,14000,AS,,,JAKARTA TIMUR,JATINEGARA,106.877432,-6.227655,subdistrict coordinate,106.8774319,-6.227654968,1873,5.639386949,No,
M-JKT-060-3-02-OUT,M-JKT-062,UD HANDAYANI,JAKARTA TIMUR,MATRAMAN,106.87135,-6.209217,BR,3500,24500,AS,,,,,106.9051,-6.18455,subdistrict coordinate,,,,0,No,
M-JKT-060-3-03-OUT,M-JKT-062,UD HANDAYANI,JAKARTA TIMUR,MATRAMAN,106.87135,-6.209217,BR,300,2100,LBM,,,JAKARTA TIMUR,JATINEGARA,106.877432,-6.227655,subdistrict coordinate,106.8774319,-6.227654968,1873,5.639386949,No,
M-JKT-060-3-04-OUT,M-JKT-062,UD HANDAYANI,JAKARTA TIMUR,MATRAMAN,106.87135,-6.209217,BR,300,2100,LBM,,,,,106.9051,-6.18455,subdistrict coordinate,,,,0,No,
M-JKT-060-3-05-OUT,M-JKT-062,UD HANDAYANI,JAKARTA TIMUR,MATRAMAN,106.87135,-6.209217,BR,300,2100,LBM,,,JAKARTA TIMUR,JATINEGARA,106.877432,-6.227655,subdistrict coordinate,106.8774319,-6.227654968,1873,5.639386949,No,
M-JKT-060-4-01-OUT,M-JKT-063,HJ. SAMIOHADI,JAKARTA TIMUR,MATRAMAN,106.870883,-6.209117,BR,2000,14000,LBM,PASAR TANAH ABANG,M-JKP-027,JAKARTA PUSAT,TANAH ABANG,106.8153,-6.2162,original coordinate,106.8092941,-6.205510529,1878,10.53029721,No,
M-JKT-060-4-02-OUT,M-JKT-063,HJ. SAMIOHADI,JAKARTA TIMUR,MATRAMAN,106.870883,-6.209117,BR,2000,14000,LBM,PASAR SENEN,M-JKP-019,JAKARTA PUSAT,SENEN,106.842833,-6.17515,original coordinate,106.8458614,-6.184268513,1880,7.079373693,No,
M-JKT-060-4-03-OUT,M-JKT-063,HJ. SAMIOHADI,JAKARTA TIMUR,MATRAMAN,106.870883,-6.209117,BR,2000,14000,LBM,PASAR RAGA SAKTI WARAKAS,M-JKU-023,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,original coordinate,106.8749001,-6.132077397,1896,6.897929208,No,
M-JKT-060-4-04-OUT,M-JKT-063,HJ. SAMIOHADI,JAKARTA TIMUR,MATRAMAN,106.870883,-6.209117,BR,1500,10500,LBM,PASAR KRAMAT JATI,M-JKT-113,JAKARTA TIMUR,KRAMAT JATI,106.867783,-6.268033,original coordinate,106.8654648,-6.276215712,1872,9.775742365,No,
M-JKT-060-4-05-OUT,M-JKT-063,HJ. SAMIOHADI,JAKARTA TIMUR,MATRAMAN,106.870883,-6.209117,BR,2000,14000,LBM,PASAR ENJO,M-JKT-122,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,1.921175207,No,
M-JKT-060-4-06-OUT,M-JKT-063,HJ. SAMIOHADI,JAKARTA TIMUR,MATRAMAN,106.870883,-6.209117,BR,1500,10500,LBM,PASAR BENGKOK,M-TGR-066,KOTA TANGERANG,PINANG,106.686967,-6.221833,original coordinate,106.6663271,-6.215747025,3972,24.69834741,No,
M-JKT-066-1-01-OUT,M-JKT-066,MB ENDANG,JAKARTA TIMUR,MATRAMAN,106.87115,-6.20895,BR,2000,14000,LBM,PASAR TANJUNG PRIOK,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,subdistrict coordinate,106.8749001,-6.132077397,1896,7.258055092,No,
M-JKT-066-1-02-OUT,M-JKT-066,MB ENDANG,JAKARTA TIMUR,MATRAMAN,106.87115,-6.20895,BR,1500,10500,LBM,PASAR KEMAYORAN,,JAKARTA SELATAN,KEBAYORAN BARU,106.801412,-6.244751,subdistrict coordinate,106.801412,-6.244751109,1863,13.01498581,No,
M-JKT-066-1-03-OUT,M-JKT-066,MB ENDANG,JAKARTA TIMUR,MATRAMAN,106.87115,-6.20895,BR,1500,10500,LBM,PASAR RUMPUT,,JAKARTA SELATAN,SETIA BUDI,106.829877,-6.219591,subdistrict coordinate,106.8298768,-6.219591317,1867,8.985035701,No,
M-JKT-066-1-04-OUT,M-JKT-066,MB ENDANG,JAKARTA TIMUR,MATRAMAN,106.87115,-6.20895,BR,3000,21000,AB,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,subdistrict coordinate,106.8645227,-6.203772105,1877,4.753930775,No,
M-JKT-066-2-01-OUT,M-JKT-067,tri jaya,JAKARTA TIMUR,MATRAMAN,106.87005,-6.208217,BR,300,2100,LBM,pasar mandiri kelapa gading,M-JKU-024,JAKARTA UTARA,KELAPA GADING,106.90353,-6.160768,original coordinate,106.9035302,-6.160768472,1898,3.285268621,No,
M-JKT-066-2-02-OUT,M-JKT-067,tri jaya,JAKARTA TIMUR,MATRAMAN,106.87005,-6.208217,BR,600,4200,LBM,pasar rumput,,JAKARTA SELATAN,TEBET,106.850711,-6.228812,subdistrict coordinate,106.8507115,-6.228812306,1866,7.351132235,No,
M-JKT-066-2-03-OUT,M-JKT-067,tri jaya,JAKARTA TIMUR,MATRAMAN,106.87005,-6.208217,BR,200,1400,LBM,pasar jangkrik,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,subdistrict coordinate,106.8645227,-6.203772105,1877,4.734198328,No,
M-JKT-066-2-04-OUT,M-JKT-067,tri jaya,JAKARTA TIMUR,MATRAMAN,106.87005,-6.208217,BR,500,3500,LBM,pasar tamriyem,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,subdistrict coordinate,106.8645227,-6.203772105,1877,4.734198328,No,
