movement_id,origin_district,type,species,number,weekly_volume,destination_code,destination_name,destination_x,destination_y,destination_district,destination_subdistrict,point_x_subdistrict_destination,point_y_subdistrict_destination,object_id_subdistrict_destination,in_km_distance_origin_district_destination,destination_in_cluster,destination_cluster_name,cy_id
M-JKS-097-4-02-IN,JAKARTA TIMUR,CY,LA,50,50,M-JKS-100,Semo,106.862617,-6.217117,JAKARTA SELATAN,TEBET,106.8507115,-6.228812306,1866,8.622862997,No,,M-JKS-097-4
M-JKS-097-4-03-IN,JAKARTA PUSAT,CY,BR,450,450,M-JKS-100,Semo,106.862617,-6.217117,JAKARTA SELATAN,TEBET,106.8507115,-6.228812306,1866,8.095728459,No,,M-JKS-097-4
M-JKS-097-4-04-IN,JAKARTA PUSAT,CY,LA,50,50,M-JKS-100,Semo,106.862617,-6.217117,JAKARTA SELATAN,TEBET,106.8507115,-6.228812306,1866,8.095728459,No,,M-JKS-097-4
M-JKS-097-5-01-IN,BOGOR,Br,BR,250,583.33325,M-JKS-101,H. hanafi,106.858567,-6.227633,JAKARTA SELATAN,TEBET,106.8507115,-6.228812306,1866,31.37522646,No,,M-JKS-097-5
M-JKS-097-5-02-IN,KOTA DEPOK,Br,BR,250,583.33325,M-JKS-101,H. hanafi,106.858567,-6.227633,JAKARTA SELATAN,TEBET,106.8507115,-6.228812306,1866,15.51694492,No,,M-JKS-097-5
M-JKS-097-5-03-IN,BEKASI,Br,BR,250,583.33325,M-JKS-101,H. hanafi,106.858567,-6.227633,JAKARTA SELATAN,TEBET,106.8507115,-6.228812306,1866,33.56841666,No,,M-JKS-097-5
M-JKS-104-1-01-IN,BOGOR,FA,BR,1500,5250,M-JKS-104,bapak wasidi,106.793483,-6.212483,JAKARTA SELATAN,KEBAYORAN LAMA,106.7799398,-6.249171276,1862,35.05000847,No,,M-JKS-104-1
M-JKS-104-1-02-IN,SUKABUMI,FA,BR,1500,5250,M-JKS-104,bapak wasidi,106.793483,-6.212483,JAKARTA SELATAN,KEBAYORAN LAMA,106.7799398,-6.249171276,1862,94.80443497,No,,M-JKS-104-1
M-JKS-113-1-01-IN,BOGOR,FA,BR,200,1400,M-JKS-113,H. SUMONO,106.80805,-6.324617,JAKARTA SELATAN,JAGAKARSA,106.8222637,-6.33404605,1858,23.53683318,No,,M-JKS-113-1
M-JKS-121-1-01-IN,JAKARTA TIMUR,CY,BR,200,1400,M-JKS-121,SLAMET RIADI,106.853767,-6.294983,JAKARTA SELATAN,PASAR MINGGU,106.8293094,-6.290661918,1859,6.771133698,No,,M-JKS-121-1
M-JKS-126-1-01-IN,JAKARTA TIMUR,CY,BR,100,700,M-JKS-126,SUMIATI,106.834533,-6.281133,JAKARTA SELATAN,PASAR MINGGU,106.8293094,-6.290661918,1859,7.879338588,No,,M-JKS-126-1
M-JKS-128-1-01-IN,BOGOR,FA,LA,150,1050,M-JKS-128,PAI,106.845383,-6.2872,JAKARTA SELATAN,PASAR MINGGU,106.8293094,-6.290661918,1859,28.87509195,No,,M-JKS-128-1
M-JKS-136-1-01-IN,KOTA BOGOR,CY,BR,100,700,M-JKS-136,H. SOLIHIN,106.795333,-6.2867,JAKARTA SELATAN,CILANDAK,106.7933103,-6.292745677,1860,33.51754438,No,,M-JKS-136-1
M-JKS-136-1-02-IN,BOGOR,Br,AK,25,175,M-JKS-136,H. SOLIHIN,106.795333,-6.2867,JAKARTA SELATAN,CILANDAK,106.7933103,-6.292745677,1860,27.13320414,No,,M-JKS-136-1
M-JKS-136-3-01-IN,JAKARTA SELATAN,CY,BR,50,350,M-JKS-138,TARNO,106.795317,-6.286717,JAKARTA SELATAN,CILANDAK,106.7933103,-6.292745677,1860,2.258193851,No,,M-JKS-136-3
M-JKS-139-1-01-IN,BOGOR,FA,BR,400,1200,M-JKS-139,PONIRIN (AL AMIN / MPOK MAS BJ),106.767483,-6.236267,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,32.0745616,No,,M-JKS-139-1
M-JKS-139-1-02-IN,TANGERANG,FA,AK,10,10,M-JKS-139,PONIRIN (AL AMIN / MPOK MAS BJ),106.767483,-6.236267,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,28.66756088,No,,M-JKS-139-1
M-JKS-139-1-03-IN,BOGOR,FA,AK,10,10,M-JKS-139,PONIRIN (AL AMIN / MPOK MAS BJ),106.767483,-6.236267,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,32.0745616,No,,M-JKS-139-1
M-JKS-139-1-04-IN,JAKARTA SELATAN,FA,AK,10,10,M-JKS-139,PONIRIN (AL AMIN / MPOK MAS BJ),106.767483,-6.236267,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,6.192650456,No,,M-JKS-139-1
M-JKS-139-2-01-IN,BOGOR,FA,BR,500,1750,M-JKS-140,BADRIAH,106.767717,-6.235783,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,32.0745616,No,,M-JKS-139-2
M-JKS-139-2-02-IN,SUKABUMI,FA,BR,500,1750,M-JKS-140,BADRIAH,106.767717,-6.235783,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,91.94879001,No,,M-JKS-139-2
M-JKS-139-3-01-IN,BOGOR,FA,BR,400,1200,M-JKS-141,H.HASBULLAH,106.767467,-6.236167,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,32.0745616,No,,M-JKS-139-3
M-JKS-139-4-01-IN,SUKABUMI,FA,BR,250,583.33325,M-JKS-142,H.SULI,106.767433,-6.236367,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,91.94879001,No,,M-JKS-139-4
M-JKS-139-4-02-IN,TANGERANG,FA,BR,250,583.33325,M-JKS-142,H.SULI,106.767433,-6.236367,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,28.66756088,No,,M-JKS-139-4
M-JKS-139-4-03-IN,BOGOR,FA,BR,250,583.33325,M-JKS-142,H.SULI,106.767433,-6.236367,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,32.0745616,No,,M-JKS-139-4
M-JKS-139-5-01-IN,JAKARTA SELATAN,CY,BR,50,350,M-JKS-143,KAMILI,106.76745,-6.236083,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,6.192650456,No,,M-JKS-139-5
M-JKS-146-1-01-IN,BOGOR,CY,BR,250,1750,M-JKS-146,DASIRIN,106.75455,-6.226867,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,32.93364289,No,,M-JKS-146-1
M-JKS-146-1-02-IN,TANGERANG,FA,BR,250,1750,M-JKS-146,DASIRIN,106.75455,-6.226867,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,27.04821404,No,,M-JKS-146-1
M-JKS-146-2-01-IN,KEBUMEN,FA,BR,1000,2333.333,M-JKS-147,AMIR,106.754583,-6.22755,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,356.5094732,No,,M-JKS-146-2
M-JKS-146-2-02-IN,CIAMIS,FA,BR,1000,2333.333,M-JKS-147,AMIR,106.754583,-6.22755,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,232.5855993,No,,M-JKS-146-2
M-JKS-146-2-03-IN,BOGOR,FA,BR,1000,2333.333,M-JKS-147,AMIR,106.754583,-6.22755,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,32.93364289,No,,M-JKS-146-2
M-JKS-148-1-01-IN,JAKARTA SELATAN,CY,BR,50,350,M-JKS-148,WARTI,106.760717,-6.256917,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,5.775456755,No,,M-JKS-148-1
M-JKS-148-2-01-IN,BOGOR,FA,BR,100,700,M-JKS-149,KIOS JOKO TRIONO PUR,106.7611,-6.256833,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,29.7719609,No,,M-JKS-148-2
M-JKS-148-3-01-IN,KOTA DEPOK,CY,BR,50,350,M-JKS-150,SUDARMAJI,106.761033,-6.256817,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,16.45748345,No,,M-JKS-148-3
M-JKS-151-3-01-IN,JAKARTA SELATAN,CY,BR,100,700,M-JKS-153,MERIL,106.760733,-6.2569,JAKARTA SELATAN,PESANGGRAHAN,106.758618,-6.249919791,1861,5.774213966,No,,M-JKS-151-3
M-JKS-156-1-01-IN,SUKABUMI,Br,BR,50,350,M-JKS-156,SAMSUDIN,106.8246,-6.25475,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8209534,-6.252268459,1864,90.61292574,No,,M-JKS-156-1
M-JKS-156-1-02-IN,KARAWANG,Br,BR,50,350,M-JKS-156,SAMSUDIN,106.8246,-6.25475,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8209534,-6.252268459,1864,59.26511969,No,,M-JKS-156-1
M-JKS-156-2-01-IN,BOGOR,FA,BR,100,700,M-JKS-157,SUHARDI,106.825083,-6.254817,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8209534,-6.252268459,1864,31.33805962,No,,M-JKS-156-2
M-JKS-156-2-02-IN,KARAWANG,FA,BR,100,700,M-JKS-157,SUHARDI,106.825083,-6.254817,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8209534,-6.252268459,1864,59.26511969,No,,M-JKS-156-2
M-JKS-156-3-01-IN,BOGOR,FA,BR,100,500,M-JKS-158,YANTO,106.825167,-6.2547,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8209534,-6.252268459,1864,31.33805962,No,,M-JKS-156-3
M-JKS-156-3-02-IN,KARAWANG,FA,BR,100,200,M-JKS-158,YANTO,106.825167,-6.2547,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8209534,-6.252268459,1864,59.26511969,No,,M-JKS-156-3
M-JKS-156-4-01-IN,SUKABUMI,Br,BR,80,240,M-JKS-159,MINGAN,106.824533,-6.25505,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8209534,-6.252268459,1864,90.61292574,No,,M-JKS-156-4
M-JKS-156-4-02-IN,KARAWANG,Br,BR,80,320,M-JKS-159,MINGAN,106.824533,-6.25505,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8209534,-6.252268459,1864,59.26511969,No,,M-JKS-156-4
M-JKS-156-5-01-IN,BOGOR,FA,BR,100,500,M-JKS-160,SISWOYO,106.8252,-6.2547,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8209534,-6.252268459,1864,31.33805962,No,,M-JKS-156-5
M-JKS-156-5-02-IN,KARAWANG,FA,BR,100,200,M-JKS-160,SISWOYO,106.8252,-6.2547,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8209534,-6.252268459,1864,59.26511969,No,,M-JKS-156-5
M-JKS-163-4-01-IN,JAKARTA TIMUR,CY,BR,70,490,M-JKS-166,SURATMAN,106.818033,-6.237967,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8209534,-6.252268459,1864,9.400573072,No,,M-JKS-163-4
M-JKS-163-5-01-IN,JAKARTA TIMUR,CY,BR,150,1050,M-JKS-167,SARJONO,106.818117,-6.237317,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8209534,-6.252268459,1864,9.400573072,No,,M-JKS-163-5
M-JKS-169-2-01-IN,JAKARTA TIMUR,CY,BR,70,490,M-JKS-170,SULASMI,106.818717,-6.236483,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8209534,-6.252268459,1864,9.360101865,No,,M-JKS-169-2
M-JKS-169-3-01-IN,JAKARTA TIMUR,CY,BR,250,1750,M-JKS-171,SUSI SUSANTI,106.818717,-6.236483,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8209534,-6.252268459,1864,9.360101865,No,,M-JKS-169-3
M-JKS-174-1-01-IN,KARAWANG,FA,BR,350,350,M-JKS-174,Ibu H. Widodo,106.8565,-6.23455,JAKARTA SELATAN,TEBET,106.8507115,-6.228812306,1866,55.71777331,No,,M-JKS-174-1
M-JKS-176-1-01-IN,JAKARTA TIMUR,CY,BR,500,500,M-JKS-176,Rais,106.862033,-6.21775,JAKARTA SELATAN,TEBET,106.8507115,-6.228812306,1866,5.936173258,No,,M-JKS-176-1
M-JKS-176-2-01-IN,JAKARTA TIMUR,CY,BR,150,150,M-JKS-177,Syamsudin,106.862083,-6.21775,JAKARTA SELATAN,TEBET,106.8507115,-6.228812306,1866,5.936173258,No,,M-JKS-176-2
M-JKS-176-3-01-IN,JAKARTA TIMUR,CY,BR,200,200,M-JKS-178,Ibu Rumiati,106.86205,-6.21775,JAKARTA SELATAN,TEBET,106.8507115,-6.228812306,1866,5.936173258,No,,M-JKS-176-3
M-JKS-181-2-01-IN,TASIKMALAYA,FA,BR,100,100,M-JKS-182,Ibu Marsini,106.82665,-6.256367,JAKARTA SELATAN,PANCORAN,106.8436104,-6.255353748,1865,200.0182646,No,,M-JKS-181-2
M-JKS-183-1-01-IN,JAKARTA TIMUR,CY,BR,30,30,M-JKS-183,Sarwani,106.836317,-6.248883,JAKARTA SELATAN,PANCORAN,106.8436104,-6.255353748,1865,7.158980819,No,,M-JKS-183-1
M-JKS-183-2-01-IN,JAKARTA TIMUR,CY,BR,70,70,M-JKS-184,Karmi,106.836533,-6.250017,JAKARTA SELATAN,PANCORAN,106.8436104,-6.255353748,1865,7.158980819,No,,M-JKS-183-2
M-JKS-183-3-01-IN,JAKARTA SELATAN,LBM,AK,10,10,M-JKS-185,Fachrudin,106.836367,-6.2495,JAKARTA SELATAN,PANCORAN,106.8436104,-6.255353748,1865,3.858983394,No,,M-JKS-183-3
M-JKS-186-1-01-IN,,Br,BR,150,1050,M-JKS-186,IBU RUBIYEM,106.85085,-6.247983,JAKARTA SELATAN,PANCORAN,106.8436104,-6.255353748,1865,,No,,M-JKS-186-1
M-JKS-186-1-02-IN,,Br,BR,40,280,M-JKS-186,IBU RUBIYEM,106.85085,-6.247983,JAKARTA SELATAN,PANCORAN,106.8436104,-6.255353748,1865,,No,,M-JKS-186-1
M-JKS-190-1-01-IN,,Br,BR,120,840,M-JKS-190,IBU SUJINA,106.848733,-6.245517,JAKARTA SELATAN,PANCORAN,106.8436104,-6.255353748,1865,,No,,M-JKS-190-1
M-JKS-191-1-01-IN,JAKARTA TIMUR,CY,BR,700,4900,M-JKS-191,TPNU SALAM,107.2483549,-6.250873707,JAKARTA SELATAN,SETIA BUDI,106.8298768,-6.219591317,1867,,No,,M-JKS-191-1
M-JKS-194-1-01-IN,JAKARTA TIMUR,CY,BR,30,210,M-JKS-194,KIOS SUCIPTO,106.8223,-6.208033,JAKARTA SELATAN,SETIA BUDI,106.8298768,-6.219591317,1867,,No,,M-JKS-194-1
M-JKS-194-1-02-IN,JAKARTA TIMUR,CY,BR,30,210,M-JKS-194,KIOS SUCIPTO,106.8223,-6.208033,JAKARTA SELATAN,SETIA BUDI,106.8298768,-6.219591317,1867,,No,,M-JKS-194-1
M-JKT-001-1-01-IN,TASIKMALAYA,FA,BR,2500,17500,M-JKT-001,H.BIDIN,106.874383,-6.214367,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,199.2602565,No,,M-JKT-001-1
M-JKT-001-2-01-IN,TASIKMALAYA,FA,BR,1000,7000,M-JKT-002,H.BIDIN,106.874567,-6.214833,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,199.2602565,No,,M-JKT-001-2
M-JKT-001-3-01-IN,BANDUNG,Br,BR,2000,10000,M-JKT-003,H.RAHMAT/SRI,106.874883,-6.2147,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,127.0424148,No,,M-JKT-001-3
M-JKT-001-3-02-IN,TASIKMALAYA,Br,BR,2000,4000,M-JKT-003,H.RAHMAT/SRI,106.874883,-6.2147,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,199.2602565,No,,M-JKT-001-3
M-JKT-001-4-01-IN,SUKABUMI,FA,LA,1000,1000,M-JKT-004,Fitra Karya Mandiri,106.874917,-6.214267,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,95.89866261,No,,M-JKT-001-4
M-JKT-001-4-02-IN,KOTA BANDAR LAMPUNG,FA,LA,1000,1000,M-JKT-004,Fitra Karya Mandiri,106.874917,-6.214267,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,200.0758196,No,,M-JKT-001-4
M-JKT-001-5-01-IN,BOGOR,Br,LA,1000,3000,M-JKT-005,Ahmad Nur Azis/Putra Jaya Mandiri,106.8751,-6.214483,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,37.43158968,No,,M-JKT-001-5
M-JKT-001-5-02-IN,SERANG,Br,LA,1000,2000,M-JKT-005,Ahmad Nur Azis/Putra Jaya Mandiri,106.8751,-6.214483,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,91.01725096,No,,M-JKT-001-5
M-JKT-001-5-03-IN,SUKABUMI,Br,LA,1000,1000,M-JKT-005,Ahmad Nur Azis/Putra Jaya Mandiri,106.8751,-6.214483,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,95.89866261,No,,M-JKT-001-5
M-JKT-001-5-04-IN,CIANJUR,Br,LA,1000,1000,M-JKT-005,Ahmad Nur Azis/Putra Jaya Mandiri,106.8751,-6.214483,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,105.2230956,No,,M-JKT-001-5
M-JKT-001-6-01-IN,SUBANG,Br,LA,1000,3000,M-JKT-006,Hadi,106.875033,-6.21445,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,100.4320187,No,,M-JKT-001-6
M-JKT-001-6-02-IN,SERANG,Br,LA,1000,3000,M-JKT-006,Hadi,106.875033,-6.21445,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,91.01725096,No,,M-JKT-001-6
M-JKT-001-6-03-IN,KOTA CIMAHI,Br,LA,1000,1000,M-JKT-006,Hadi,106.875033,-6.21445,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,104.8535109,No,,M-JKT-001-6
M-JKT-001-7-01-IN,SUKABUMI,FA,BR,3500,3500,M-JKT-007,Tati Jaya,106.875117,-6.21445,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,95.89866261,No,,M-JKT-001-7
M-JKT-001-7-02-IN,TASIKMALAYA,FA,BR,3500,3500,M-JKT-007,Tati Jaya,106.875117,-6.21445,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,199.2602565,No,,M-JKT-001-7
M-JKT-011-1-01-IN,SUKABUMI,FA,LA,400,2800,M-JKT-011,PALAD JAYA,106.9024,-6.184133,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,99.82730985,No,,M-JKT-011-1
M-JKT-012-1-01-IN,TASIKMALAYA,Br,BR,1500,4500,M-JKT-012,Gemini,106.9047,-6.1874,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,195.0085299,Yes,Pulo Gadung,M-JKT-012-1
M-JKT-012-1-02-IN,BANDUNG,Br,BR,1500,3000,M-JKT-012,Gemini,106.9047,-6.1874,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,122.8453614,Yes,Pulo Gadung,M-JKT-012-1
M-JKT-012-1-03-IN,KOTA BANDAR LAMPUNG,Br,BR,1500,3000,M-JKT-012,Gemini,106.9047,-6.1874,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,204.244344,Yes,Pulo Gadung,M-JKT-012-1
M-JKT-012-12-01-IN,BANDUNG,Br,BR,1500,6000,M-JKT-027,Rejo Rejeki,106.9042,-6.18915,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,122.8453614,Yes,Pulo Gadung,M-JKT-012-1
M-JKT-012-12-02-IN,CIREBON,Br,BR,1500,3000,M-JKT-027,Rejo Rejeki,106.9042,-6.18915,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,187.6938627,Yes,Pulo Gadung,M-JKT-012-1
M-JKT-012-12-03-IN,KOTA BANDAR LAMPUNG,Br,BR,1500,1500,M-JKT-027,Rejo Rejeki,106.9042,-6.18915,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,204.244344,Yes,Pulo Gadung,M-JKT-012-1
M-JKT-012-13-01-IN,TASIKMALAYA,Br,BR,5000,20000,M-JKT-028,KUSNIWATININGSIH/UD ROSALLA,106.9048,-6.1907,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,195.0085299,Yes,Pintu air,M-JKT-012-1
M-JKT-012-13-02-IN,BANDUNG,Br,BR,5000,15000,M-JKT-028,KUSNIWATININGSIH/UD ROSALLA,106.9048,-6.1907,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,122.8453614,Yes,Pintu air,M-JKT-012-1
M-JKT-012-14-01-IN,TASIKMALAYA,Br,BR,2000,10000,M-JKT-029,UD MANDIRI,106.904883,-6.19065,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,195.0085299,Yes,Pintu air,M-JKT-012-1
M-JKT-012-14-02-IN,BANDUNG,Br,BR,2000,4000,M-JKT-029,UD MANDIRI,106.904883,-6.19065,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,122.8453614,Yes,Pintu air,M-JKT-012-1
M-JKT-012-15-01-IN,SUBANG,Br,BR,5000,20000,M-JKT-030,AKRI/MAKMUR JAYA,106.90485,-6.190517,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,96.47777528,Yes,Pintu air,M-JKT-012-1
M-JKT-012-15-02-IN,BANDUNG,Br,BR,5000,10000,M-JKT-030,AKRI/MAKMUR JAYA,106.90485,-6.190517,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,122.8453614,Yes,Pintu air,M-JKT-012-1
M-JKT-012-15-03-IN,TASIKMALAYA,Br,BR,5000,5000,M-JKT-030,AKRI/MAKMUR JAYA,106.90485,-6.190517,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,195.0085299,Yes,Pintu air,M-JKT-012-1
M-JKT-012-16-01-IN,SUBANG,Br,BR,1500,6000,M-JKT-031,JONI/MUSI ARAWAS,106.905067,-6.190567,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,96.47777528,Yes,Pintu air,M-JKT-012-1
M-JKT-012-16-02-IN,INDRAMAYU,Br,BR,1500,4500,M-JKT-031,JONI/MUSI ARAWAS,106.905067,-6.190567,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,143.3967792,Yes,Pintu air,M-JKT-012-1
M-JKT-012-18-01-IN,LAMPUNG SELATAN,Br,BR,2000,14000,M-JKT-033,tiga harapan,106.904717,-6.190417,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,175.0952734,Yes,Pintu air,M-JKT-012-1
M-JKT-012-19-01-IN,SUBANG,FA,BR,1000,7000,M-JKT-034,kesi asih jaya,106.904733,-6.1904,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,96.47777528,Yes,Pintu air,M-JKT-012-1
M-JKT-012-19-02-IN,TEGAL,FA,BR,1000,7000,M-JKT-034,kesi asih jaya,106.904733,-6.1904,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,266.8213703,Yes,Pintu air,M-JKT-012-1
M-JKT-012-19-03-IN,SUBANG,FA,BR,1000,7000,M-JKT-034,kesi asih jaya,106.904733,-6.1904,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,96.47777528,Yes,Pintu air,M-JKT-012-1
M-JKT-012-19-04-IN,TASIKMALAYA,FA,BR,1000,7000,M-JKT-034,kesi asih jaya,106.904733,-6.1904,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,195.0085299,Yes,Pintu air,M-JKT-012-1
M-JKT-012-20-01-IN,TASIKMALAYA,Br,BR,1600,4800,M-JKT-035,Rizki jaya,106.90465,-6.1906,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,195.0085299,Yes,Pintu air,M-JKT-012-2
M-JKT-012-20-02-IN,BANDUNG,Br,BR,1600,3200,M-JKT-035,Rizki jaya,106.90465,-6.1906,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,122.8453614,Yes,Pintu air,M-JKT-012-2
M-JKT-012-20-03-IN,CIREBON,Br,BR,1600,3200,M-JKT-035,Rizki jaya,106.90465,-6.1906,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,187.6938627,Yes,Pintu air,M-JKT-012-2
M-JKT-012-2-01-IN,TASIKMALAYA,Br,BR,2500,17500,M-JKT-013,Sumber rezeki,106.90475,-6.237517,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,195.0085299,Yes,Pulo Gadung,M-JKT-012-2
M-JKT-012-2-02-IN,BANDUNG,Br,BR,2500,17500,M-JKT-013,Sumber rezeki,106.90475,-6.237517,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,122.8453614,Yes,Pulo Gadung,M-JKT-012-2
M-JKT-012-2-03-IN,BANDUNG,Br,BR,2500,17500,M-JKT-013,Sumber rezeki,106.90475,-6.237517,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,122.8453614,Yes,Pulo Gadung,M-JKT-012-2
M-JKT-012-22-01-IN,KOTA BANDAR LAMPUNG,Br,BR,2500,2500,M-JKT-037,Ardi Lawet,106.90475,-6.190483,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,204.244344,Yes,Pintu air,M-JKT-012-2
M-JKT-012-22-02-IN,CIREBON,Br,BR,2500,7500,M-JKT-037,Ardi Lawet,106.90475,-6.190483,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,187.6938627,Yes,Pintu air,M-JKT-012-2
M-JKT-012-22-03-IN,BANDUNG,Br,BR,2500,5000,M-JKT-037,Ardi Lawet,106.90475,-6.190483,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,122.8453614,Yes,Pintu air,M-JKT-012-2
M-JKT-012-22-04-IN,BANYUMAS,Br,BR,2500,2500,M-JKT-037,Ardi Lawet,106.90475,-6.190483,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,286.918949,Yes,Pintu air,M-JKT-012-2
M-JKT-012-22-05-IN,SEMARANG,Br,BR,2500,2500,M-JKT-037,Ardi Lawet,106.90475,-6.190483,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,415.5216194,Yes,Pintu air,M-JKT-012-2
M-JKT-012-23-01-IN,BANDUNG,Br,BR,2500,5000,M-JKT-038,Pak Mustaqin/wahyu,106.904833,-6.190583,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,122.8453614,Yes,Pintu air,M-JKT-012-2
M-JKT-012-23-02-IN,MAJALENGKA,Br,BR,2500,2500,M-JKT-038,Pak Mustaqin/wahyu,106.904833,-6.190583,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,164.1215916,Yes,Pintu air,M-JKT-012-2
M-JKT-012-23-03-IN,LAMPUNG TENGAH,Br,BR,2500,7500,M-JKT-038,Pak Mustaqin/wahyu,106.904833,-6.190583,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,237.5448267,Yes,Pintu air,M-JKT-012-2
